Source_File_Name,Ambient_Temperature_C,Voltage_V,Current_A,Cell_Temperature_C,Capacity_Ah,Cycle_Number,Step_Number,Energy_Wh,Count_#,Timestamp_Full,Status_Text,Program_Time_s_str,Step_Time_s_str,Cycle_Level_Text,Procedure_Text,unnamed_original_col
549_C20DisCh.csv,25.0,4.15244,-0.15325,23.76583,-0.02787,0.0,22.0,-0.11609,13,10/26/2018 9:39:22 AM,DCH,29:30:19.686,00:11:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.15042,-0.15325,23.76583,-0.03041,0.0,22.0,-0.12663,13,10/26/2018 9:40:22 AM,DCH,29:31:19.686,00:12:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.14857,-0.15069,23.87099,-0.03295,0.0,22.0,-0.13714,13,10/26/2018 9:41:22 AM,DCH,29:32:19.685,00:12:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.14688,-0.15325,23.87099,-0.03548,0.0,22.0,-0.14766,13,10/26/2018 9:42:22 AM,DCH,29:33:19.686,00:14:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.14503,-0.15069,23.87099,-0.03801,0.0,22.0,-0.15814,13,10/26/2018 9:43:22 AM,DCH,29:34:19.687,00:15:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.14334,-0.15325,23.87099,-0.04055,0.0,22.0,-0.16866,13,10/26/2018 9:44:22 AM,DCH,29:35:19.688,00:16:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.14166,-0.15325,23.76583,-0.0431,0.0,22.0,-0.17922,13,10/26/2018 9:45:22 AM,DCH,29:36:19.688,00:17:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.14014,-0.15325,23.76583,-0.04565,0.0,22.0,-0.18979,13,10/26/2018 9:46:22 AM,DCH,29:37:19.688,00:18:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.13845,-0.15069,23.87099,-0.04818,0.0,22.0,-0.20026,13,10/26/2018 9:47:22 AM,DCH,29:38:19.687,00:19:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.13694,-0.15325,23.87099,-0.05072,0.0,22.0,-0.21075,13,10/26/2018 9:48:22 AM,DCH,29:39:19.688,00:20:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.13542,-0.15325,23.87099,-0.05325,0.0,22.0,-0.22124,13,10/26/2018 9:49:22 AM,DCH,29:40:19.687,00:21:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.13407,-0.15325,23.87099,-0.05579,0.0,22.0,-0.23172,13,10/26/2018 9:50:22 AM,DCH,29:41:19.685,00:21:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.13255,-0.15325,23.87099,-0.05832,0.0,22.0,-0.24221,13,10/26/2018 9:51:22 AM,DCH,29:42:19.688,00:23:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.13121,-0.15069,23.76583,-0.06086,0.0,22.0,-0.25268,13,10/26/2018 9:52:22 AM,DCH,29:43:19.687,00:24:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12986,-0.15069,23.87099,-0.06338,0.0,22.0,-0.26308,13,10/26/2018 9:53:22 AM,DCH,29:44:19.686,00:25:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12851,-0.15325,23.87099,-0.06591,0.0,22.0,-0.27356,13,10/26/2018 9:54:22 AM,DCH,29:45:19.686,00:26:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12716,-0.15325,23.76583,-0.06845,0.0,22.0,-0.28403,13,10/26/2018 9:55:22 AM,DCH,29:46:19.686,00:27:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12598,-0.15325,23.66067,-0.07099,0.0,22.0,-0.29449,13,10/26/2018 9:56:22 AM,DCH,29:47:19.686,00:28:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.1248,-0.15325,23.87099,-0.07352,0.0,22.0,-0.30495,13,10/26/2018 9:57:22 AM,DCH,29:48:19.686,00:29:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12362,-0.15069,23.76583,-0.07606,0.0,22.0,-0.31543,13,10/26/2018 9:58:22 AM,DCH,29:49:19.687,00:30:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12244,-0.15325,23.76583,-0.07859,0.0,22.0,-0.32586,13,10/26/2018 9:59:22 AM,DCH,29:50:19.685,00:30:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12126,-0.15325,23.87099,-0.08112,0.0,22.0,-0.33629,13,10/26/2018 10:00:22 AM,DCH,29:51:19.685,00:31:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.12008,-0.15069,23.97615,-0.08364,0.0,22.0,-0.34667,13,10/26/2018 10:01:22 AM,DCH,29:52:19.687,00:33:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11907,-0.15069,23.76583,-0.08618,0.0,22.0,-0.35711,13,10/26/2018 10:02:22 AM,DCH,29:53:19.686,00:34:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11789,-0.15325,23.76583,-0.08871,0.0,22.0,-0.36756,13,10/26/2018 10:03:22 AM,DCH,29:54:19.687,00:35:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11688,-0.15325,23.97615,-0.09125,0.0,22.0,-0.37801,13,10/26/2018 10:04:22 AM,DCH,29:55:19.686,00:36:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11587,-0.15069,23.76583,-0.09379,0.0,22.0,-0.38844,13,10/26/2018 10:05:22 AM,DCH,29:56:19.686,00:37:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11502,-0.15069,23.76583,-0.09632,0.0,22.0,-0.39888,13,10/26/2018 10:06:22 AM,DCH,29:57:19.687,00:38:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11401,-0.15069,23.76583,-0.09886,0.0,22.0,-0.40931,13,10/26/2018 10:07:22 AM,DCH,29:58:19.688,00:39:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.113,-0.15325,23.87099,-0.10139,0.0,22.0,-0.41974,13,10/26/2018 10:08:22 AM,DCH,29:59:19.685,00:39:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11216,-0.15069,23.87099,-0.10393,0.0,22.0,-0.43017,13,10/26/2018 10:09:22 AM,DCH,30:00:19.686,00:41:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.11115,-0.15325,23.87099,-0.10646,0.0,22.0,-0.44059,13,10/26/2018 10:10:22 AM,DCH,30:01:19.688,00:42:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.1103,-0.15069,23.76583,-0.109,0.0,22.0,-0.45102,13,10/26/2018 10:11:22 AM,DCH,30:02:19.688,00:43:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10946,-0.15069,23.87099,-0.11154,0.0,22.0,-0.46145,13,10/26/2018 10:12:22 AM,DCH,30:03:19.687,00:44:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10862,-0.15325,23.97615,-0.11407,0.0,22.0,-0.47186,13,10/26/2018 10:13:22 AM,DCH,30:04:19.687,00:45:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10794,-0.15325,23.97615,-0.1166,0.0,22.0,-0.48227,13,10/26/2018 10:14:22 AM,DCH,30:05:19.686,00:46:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.1071,-0.15325,23.76583,-0.11915,0.0,22.0,-0.49274,13,10/26/2018 10:15:22 AM,DCH,30:06:19.688,00:47:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10626,-0.15325,23.76583,-0.12169,0.0,22.0,-0.50316,13,10/26/2018 10:16:22 AM,DCH,30:07:19.687,00:48:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10558,-0.15325,23.87099,-0.12423,0.0,22.0,-0.51359,13,10/26/2018 10:17:22 AM,DCH,30:08:19.688,00:49:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10474,-0.15069,24.0813,-0.12677,0.0,22.0,-0.52401,13,10/26/2018 10:18:22 AM,DCH,30:09:19.685,00:49:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10407,-0.15325,23.97615,-0.12931,0.0,22.0,-0.53442,13,10/26/2018 10:19:22 AM,DCH,30:10:19.685,00:50:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10339,-0.15325,23.76583,-0.13184,0.0,22.0,-0.54482,13,10/26/2018 10:20:22 AM,DCH,30:11:19.686,00:52:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10255,-0.15325,23.76583,-0.13438,0.0,22.0,-0.55523,13,10/26/2018 10:21:22 AM,DCH,30:12:19.685,00:52:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10204,-0.15325,24.18646,-0.13693,0.0,22.0,-0.56569,13,10/26/2018 10:22:22 AM,DCH,30:13:19.688,00:54:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10137,-0.15069,23.97615,-0.13947,0.0,22.0,-0.5761,13,10/26/2018 10:23:22 AM,DCH,30:14:19.688,00:55:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.1007,-0.15325,23.66067,-0.14199,0.0,22.0,-0.58646,13,10/26/2018 10:24:22 AM,DCH,30:15:19.688,00:56:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.10002,-0.15069,23.55551,-0.14453,0.0,22.0,-0.59688,13,10/26/2018 10:25:22 AM,DCH,30:16:19.686,00:57:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09935,-0.15325,23.76583,-0.14707,0.0,22.0,-0.60727,13,10/26/2018 10:26:22 AM,DCH,30:17:19.686,00:58:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09867,-0.15325,24.0813,-0.1496,0.0,22.0,-0.61767,13,10/26/2018 10:27:22 AM,DCH,30:18:19.686,00:59:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09817,-0.15325,23.97615,-0.15214,0.0,22.0,-0.62807,13,10/26/2018 10:28:22 AM,DCH,30:19:19.686,01:00:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09766,-0.15069,23.87099,-0.15468,0.0,22.0,-0.63847,13,10/26/2018 10:29:22 AM,DCH,30:20:19.686,01:01:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09699,-0.15325,23.66067,-0.15723,0.0,22.0,-0.6489,13,10/26/2018 10:30:22 AM,DCH,30:21:19.686,01:02:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09648,-0.15069,23.76583,-0.15976,0.0,22.0,-0.65928,13,10/26/2018 10:31:22 AM,DCH,30:22:19.687,01:03:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09598,-0.15069,23.76583,-0.1623,0.0,22.0,-0.66968,13,10/26/2018 10:32:22 AM,DCH,30:23:19.688,01:04:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.0953,-0.15325,23.97615,-0.16483,0.0,22.0,-0.68005,13,10/26/2018 10:33:22 AM,DCH,30:24:19.687,01:05:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.0948,-0.15069,23.87099,-0.16736,0.0,22.0,-0.69042,13,10/26/2018 10:34:22 AM,DCH,30:25:19.687,01:06:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09429,-0.15325,23.87099,-0.1699,0.0,22.0,-0.70081,13,10/26/2018 10:35:22 AM,DCH,30:26:19.686,01:07:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09379,-0.15069,23.76583,-0.17244,0.0,22.0,-0.71119,13,10/26/2018 10:36:22 AM,DCH,30:27:19.687,01:08:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09328,-0.15069,23.87099,-0.17497,0.0,22.0,-0.72157,13,10/26/2018 10:37:22 AM,DCH,30:28:19.685,01:08:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09277,-0.15069,23.87099,-0.1775,0.0,22.0,-0.73191,13,10/26/2018 10:38:22 AM,DCH,30:29:19.687,01:10:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09227,-0.15325,23.87099,-0.18002,0.0,22.0,-0.74226,13,10/26/2018 10:39:22 AM,DCH,30:30:19.687,01:11:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09193,-0.15325,23.87099,-0.18254,0.0,22.0,-0.75256,13,10/26/2018 10:40:22 AM,DCH,30:31:19.687,01:12:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09143,-0.15325,23.87099,-0.18507,0.0,22.0,-0.76292,13,10/26/2018 10:41:22 AM,DCH,30:32:19.686,01:13:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09092,-0.15325,23.97615,-0.18761,0.0,22.0,-0.7733,13,10/26/2018 10:42:22 AM,DCH,30:33:19.688,01:14:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09041,-0.15069,23.87099,-0.19015,0.0,22.0,-0.78367,13,10/26/2018 10:43:22 AM,DCH,30:34:19.687,01:15:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.09008,-0.15325,23.97615,-0.19268,0.0,22.0,-0.79405,13,10/26/2018 10:44:22 AM,DCH,30:35:19.688,01:16:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08957,-0.15325,23.76583,-0.19522,0.0,22.0,-0.80441,13,10/26/2018 10:45:22 AM,DCH,30:36:19.686,01:17:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08923,-0.15069,23.87099,-0.19776,0.0,22.0,-0.8148,13,10/26/2018 10:46:22 AM,DCH,30:37:19.688,01:18:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08873,-0.15069,23.87099,-0.20029,0.0,22.0,-0.82517,13,10/26/2018 10:47:22 AM,DCH,30:38:19.686,01:19:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08839,-0.15069,23.87099,-0.20283,0.0,22.0,-0.83554,13,10/26/2018 10:48:22 AM,DCH,30:39:19.686,01:20:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08805,-0.15069,23.76583,-0.20537,0.0,22.0,-0.8459,13,10/26/2018 10:49:22 AM,DCH,30:40:19.687,01:21:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08755,-0.15069,23.87099,-0.2079,0.0,22.0,-0.85627,13,10/26/2018 10:50:22 AM,DCH,30:41:19.688,01:22:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08721,-0.15069,23.76583,-0.21044,0.0,22.0,-0.86663,13,10/26/2018 10:51:22 AM,DCH,30:42:19.687,01:23:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08687,-0.15069,23.87099,-0.21297,0.0,22.0,-0.877,13,10/26/2018 10:52:22 AM,DCH,30:43:19.686,01:24:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08637,-0.15325,23.76583,-0.21551,0.0,22.0,-0.88737,13,10/26/2018 10:53:22 AM,DCH,30:44:19.687,01:25:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08603,-0.15069,23.87099,-0.21804,0.0,22.0,-0.89771,13,10/26/2018 10:54:22 AM,DCH,30:45:19.688,01:26:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08569,-0.15069,23.87099,-0.22058,0.0,22.0,-0.90806,13,10/26/2018 10:55:22 AM,DCH,30:46:19.686,01:27:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08536,-0.15325,23.87099,-0.22311,0.0,22.0,-0.91843,13,10/26/2018 10:56:22 AM,DCH,30:47:19.687,01:28:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08502,-0.15325,23.87099,-0.22565,0.0,22.0,-0.92878,13,10/26/2018 10:57:22 AM,DCH,30:48:19.688,01:29:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08451,-0.15069,23.87099,-0.22818,0.0,22.0,-0.93914,13,10/26/2018 10:58:22 AM,DCH,30:49:19.688,01:30:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08418,-0.15325,23.87099,-0.23072,0.0,22.0,-0.9495,13,10/26/2018 10:59:22 AM,DCH,30:50:19.688,01:31:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08384,-0.15069,23.76583,-0.23326,0.0,22.0,-0.95987,13,10/26/2018 11:00:22 AM,DCH,30:51:19.688,01:32:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08367,-0.15325,23.87099,-0.23578,0.0,22.0,-0.97018,13,10/26/2018 11:01:22 AM,DCH,30:52:19.686,01:33:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08317,-0.15325,23.76583,-0.23832,0.0,22.0,-0.98055,13,10/26/2018 11:02:22 AM,DCH,30:53:19.686,01:34:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.083,-0.15069,23.76583,-0.24085,0.0,22.0,-0.99086,13,10/26/2018 11:03:22 AM,DCH,30:54:19.687,01:35:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08266,-0.15069,23.87099,-0.24338,0.0,22.0,-1.00119,13,10/26/2018 11:04:22 AM,DCH,30:55:19.688,01:36:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08232,-0.15325,23.76583,-0.24591,0.0,22.0,-1.01151,13,10/26/2018 11:05:22 AM,DCH,30:56:19.686,01:37:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08199,-0.15325,23.76583,-0.24844,0.0,22.0,-1.02185,13,10/26/2018 11:06:22 AM,DCH,30:57:19.687,01:38:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08165,-0.15325,23.87099,-0.25098,0.0,22.0,-1.03221,13,10/26/2018 11:07:22 AM,DCH,30:58:19.688,01:39:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08131,-0.15069,23.87099,-0.25351,0.0,22.0,-1.04255,13,10/26/2018 11:08:22 AM,DCH,30:59:19.686,01:40:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08098,-0.15325,23.87099,-0.25605,0.0,22.0,-1.0529,13,10/26/2018 11:09:22 AM,DCH,31:00:19.688,01:41:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.08064,-0.15069,23.76583,-0.25857,0.0,22.0,-1.06318,13,10/26/2018 11:10:22 AM,DCH,31:01:19.687,01:42:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.0803,-0.15325,23.87099,-0.26109,0.0,22.0,-1.07347,13,10/26/2018 11:11:22 AM,DCH,31:02:19.687,01:43:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07996,-0.15069,23.87099,-0.26361,0.0,22.0,-1.08377,13,10/26/2018 11:12:22 AM,DCH,31:03:19.688,01:44:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.0798,-0.15069,23.97615,-0.26615,0.0,22.0,-1.09412,13,10/26/2018 11:13:22 AM,DCH,31:04:19.687,01:45:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07946,-0.15069,23.97615,-0.26868,0.0,22.0,-1.10445,13,10/26/2018 11:14:22 AM,DCH,31:05:19.687,01:46:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07912,-0.15069,23.76583,-0.27121,0.0,22.0,-1.11476,13,10/26/2018 11:15:22 AM,DCH,31:06:19.686,01:47:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07878,-0.15325,23.76583,-0.27374,0.0,22.0,-1.1251,13,10/26/2018 11:16:22 AM,DCH,31:07:19.687,01:48:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07862,-0.15069,23.97615,-0.27629,0.0,22.0,-1.13549,13,10/26/2018 11:17:22 AM,DCH,31:08:19.686,01:49:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07828,-0.15069,24.18646,-0.27883,0.0,22.0,-1.14584,13,10/26/2018 11:18:22 AM,DCH,31:09:19.688,01:50:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07794,-0.15069,23.66067,-0.28137,0.0,22.0,-1.15622,13,10/26/2018 11:19:22 AM,DCH,31:10:19.686,01:51:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07777,-0.15069,23.66067,-0.28391,0.0,22.0,-1.16657,13,10/26/2018 11:20:22 AM,DCH,31:11:19.688,01:52:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07744,-0.15325,23.97615,-0.28645,0.0,22.0,-1.17691,13,10/26/2018 11:21:22 AM,DCH,31:12:19.686,01:53:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.0771,-0.15069,24.0813,-0.28898,0.0,22.0,-1.18724,13,10/26/2018 11:22:22 AM,DCH,31:13:19.687,01:54:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07693,-0.15069,23.87099,-0.29151,0.0,22.0,-1.19754,13,10/26/2018 11:23:22 AM,DCH,31:14:19.689,01:55:00.003,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07659,-0.15325,23.55551,-0.29404,0.0,22.0,-1.20787,13,10/26/2018 11:24:22 AM,DCH,31:15:19.687,01:56:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07626,-0.15069,23.66067,-0.29657,0.0,22.0,-1.21819,13,10/26/2018 11:25:22 AM,DCH,31:16:19.688,01:57:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07609,-0.15069,23.87099,-0.29911,0.0,22.0,-1.22854,13,10/26/2018 11:26:22 AM,DCH,31:17:19.685,01:57:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07575,-0.15325,24.0813,-0.30165,0.0,22.0,-1.23888,13,10/26/2018 11:27:22 AM,DCH,31:18:19.687,01:59:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07558,-0.15069,23.97615,-0.30418,0.0,22.0,-1.24921,13,10/26/2018 11:28:22 AM,DCH,31:19:19.685,01:59:59.999,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07524,-0.15069,23.87099,-0.30672,0.0,22.0,-1.25954,13,10/26/2018 11:29:22 AM,DCH,31:20:19.686,02:01:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07491,-0.15325,23.55551,-0.30925,0.0,22.0,-1.26988,13,10/26/2018 11:30:22 AM,DCH,31:21:19.686,02:02:00.000,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07457,-0.15325,23.66067,-0.31178,0.0,22.0,-1.28018,13,10/26/2018 11:31:22 AM,DCH,31:22:19.687,02:03:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.0744,-0.15325,23.76583,-0.31432,0.0,22.0,-1.29052,13,10/26/2018 11:32:22 AM,DCH,31:23:19.688,02:04:00.002,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07406,-0.15069,23.97615,-0.31686,0.0,22.0,-1.30085,13,10/26/2018 11:33:22 AM,DCH,31:24:19.687,02:05:00.001,0.0,LG_HG2_NN_Char,
549_C20DisCh.csv,25.0,4.07373,-0.15069,23.97615,-0.31939,0.0,22.0,-1.31117,13,10/26/2018 11:34:22 AM,DCH,31:25:19.688,02:06:00.002,0.0,LG_HG2_NN_Char,
