Source_File_Name,Ambient_Temperature_C,Voltage_V,Current_A,Cell_Temperature_C,Capacity_Ah,Cycle_Number,Step_Number,Energy_Wh,Count_#,Timestamp_Full,Status_Text,Program_Time_s_str,Step_Time_s_str,Cycle_Level_Text,Procedure_Text,unnamed_original_col
567_Charge6.csv,10.0,3.50699,2.99853,23.76583,0.04995,0.0,4.0,0.17187,6,11/13/2018 8:44:14 PM,CHA,27:22:23.429,00:01:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.55334,2.99853,23.87099,0.09992,0.0,4.0,0.34858,6,11/13/2018 8:45:14 PM,CHA,27:23:23.430,00:02:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.57896,2.99853,23.97615,0.1499,0.0,4.0,0.52681,6,11/13/2018 8:46:14 PM,CHA,27:24:23.432,00:03:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.60307,2.99853,23.97615,0.19987,0.0,4.0,0.70628,6,11/13/2018 8:47:14 PM,CHA,27:25:23.428,00:03:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.62481,2.99853,24.0813,0.24985,0.0,4.0,0.88691,6,11/13/2018 8:48:14 PM,CHA,27:26:23.430,00:05:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.6447,2.99853,24.18646,0.29983,0.0,4.0,1.06858,6,11/13/2018 8:49:14 PM,CHA,27:27:23.431,00:06:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.66308,2.99853,24.29162,0.34981,0.0,4.0,1.25118,6,11/13/2018 8:50:14 PM,CHA,27:28:23.431,00:07:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.67926,2.99853,24.39678,0.39978,0.0,4.0,1.43467,6,11/13/2018 8:51:14 PM,CHA,27:29:23.429,00:08:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.69257,2.99853,24.39678,0.44977,0.0,4.0,1.61893,6,11/13/2018 8:52:14 PM,CHA,27:30:23.432,00:09:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.70454,2.99853,24.39678,0.49974,0.0,4.0,1.80376,6,11/13/2018 8:53:14 PM,CHA,27:31:23.433,00:10:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.71668,2.99853,24.50194,0.54972,0.0,4.0,1.98921,6,11/13/2018 8:54:14 PM,CHA,27:32:23.431,00:11:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.72966,2.99853,24.39678,0.5997,0.0,4.0,2.17528,6,11/13/2018 8:55:14 PM,CHA,27:33:23.432,00:12:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.74298,2.99853,24.50194,0.64968,0.0,4.0,2.36202,6,11/13/2018 8:56:14 PM,CHA,27:34:23.433,00:13:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.75663,2.99853,24.50194,0.69965,0.0,4.0,2.5494,6,11/13/2018 8:57:14 PM,CHA,27:35:23.433,00:14:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.76995,2.99853,24.6071,0.74963,0.0,4.0,2.73749,6,11/13/2018 8:58:14 PM,CHA,27:36:23.430,00:15:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.78309,2.99853,24.6071,0.79961,0.0,4.0,2.92623,6,11/13/2018 8:59:14 PM,CHA,27:37:23.433,00:16:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.79692,2.99853,24.6071,0.84958,0.0,4.0,3.11563,6,11/13/2018 9:00:14 PM,CHA,27:38:23.433,00:17:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.81158,2.99853,24.50194,0.89956,0.0,4.0,3.30575,6,11/13/2018 9:01:14 PM,CHA,27:39:23.429,00:18:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.82759,2.99853,24.6071,0.94954,0.0,4.0,3.49666,6,11/13/2018 9:02:14 PM,CHA,27:40:23.433,00:19:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.84462,2.99853,24.6071,0.99952,0.0,4.0,3.68836,6,11/13/2018 9:03:14 PM,CHA,27:41:23.429,00:20:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.86266,2.99853,24.71226,1.04949,0.0,4.0,3.88095,6,11/13/2018 9:04:14 PM,CHA,27:42:23.431,00:21:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.88154,2.99853,24.6071,1.09947,0.0,4.0,4.07446,6,11/13/2018 9:05:14 PM,CHA,27:43:23.432,00:22:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.90058,2.99853,24.81741,1.14945,0.0,4.0,4.26894,6,11/13/2018 9:06:14 PM,CHA,27:44:23.429,00:23:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.9198,2.99853,24.81741,1.19943,0.0,4.0,4.46437,6,11/13/2018 9:07:14 PM,CHA,27:45:23.432,00:24:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.93868,2.99853,24.71226,1.24941,0.0,4.0,4.66074,6,11/13/2018 9:08:14 PM,CHA,27:46:23.432,00:25:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.95722,2.99853,24.6071,1.29939,0.0,4.0,4.85806,6,11/13/2018 9:09:14 PM,CHA,27:47:23.432,00:26:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.97526,2.99853,24.71226,1.34936,0.0,4.0,5.05626,6,11/13/2018 9:10:14 PM,CHA,27:48:23.432,00:27:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,3.99245,2.99853,24.92257,1.39934,0.0,4.0,5.25537,6,11/13/2018 9:11:14 PM,CHA,27:49:23.433,00:28:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.00948,3.00108,24.71226,1.44932,0.0,4.0,5.45534,6,11/13/2018 9:12:14 PM,CHA,27:50:23.430,00:29:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.02616,2.99853,24.71226,1.4993,0.0,4.0,5.65614,6,11/13/2018 9:13:14 PM,CHA,27:51:23.428,00:29:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.04285,2.99853,24.71226,1.54927,0.0,4.0,5.85777,6,11/13/2018 9:14:14 PM,CHA,27:52:23.431,00:31:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.05971,2.99853,25.02773,1.59925,0.0,4.0,6.06024,6,11/13/2018 9:15:14 PM,CHA,27:53:23.428,00:31:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.07707,2.99853,24.81741,1.64923,0.0,4.0,6.26355,6,11/13/2018 9:16:14 PM,CHA,27:54:23.429,00:33:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.09578,2.99853,24.71226,1.6992,0.0,4.0,6.46778,6,11/13/2018 9:17:14 PM,CHA,27:55:23.431,00:34:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.11584,2.99853,24.71226,1.74918,0.0,4.0,6.67297,6,11/13/2018 9:18:14 PM,CHA,27:56:23.432,00:35:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.13708,2.99853,24.92257,1.79916,0.0,4.0,6.8792,6,11/13/2018 9:19:14 PM,CHA,27:57:23.429,00:36:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.15899,2.99853,25.02773,1.84913,0.0,4.0,7.0865,6,11/13/2018 9:20:14 PM,CHA,27:58:23.428,00:36:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.18124,2.99853,24.81741,1.89911,0.0,4.0,7.29492,6,11/13/2018 9:21:14 PM,CHA,27:59:23.431,00:38:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19995,2.8887,24.6071,1.94897,0.0,4.0,7.5039,6,11/13/2018 9:22:14 PM,CHA,28:00:23.431,00:39:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19995,2.48771,24.92257,1.99337,0.0,4.0,7.69039,6,11/13/2018 9:23:14 PM,CHA,28:01:23.430,00:40:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19995,2.24762,24.92257,2.0327,0.0,4.0,7.85558,6,11/13/2018 9:24:14 PM,CHA,28:02:23.429,00:41:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,2.06628,24.81741,2.06855,0.0,4.0,8.00614,6,11/13/2018 9:25:14 PM,CHA,28:03:23.431,00:42:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.9258,24.6071,2.10177,0.0,4.0,8.14566,6,11/13/2018 9:26:14 PM,CHA,28:04:23.429,00:43:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.80831,24.39678,2.13286,0.0,4.0,8.27622,6,11/13/2018 9:27:14 PM,CHA,28:05:23.429,00:44:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.70615,24.6071,2.16214,0.0,4.0,8.39917,6,11/13/2018 9:28:14 PM,CHA,28:06:23.430,00:45:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.61675,24.71226,2.18983,0.0,4.0,8.51548,6,11/13/2018 9:29:14 PM,CHA,28:07:23.430,00:46:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.52991,24.50194,2.21605,0.0,4.0,8.6256,6,11/13/2018 9:30:14 PM,CHA,28:08:23.428,00:46:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.44307,24.29162,2.24083,0.0,4.0,8.72967,6,11/13/2018 9:31:14 PM,CHA,28:09:23.429,00:48:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.35879,24.0813,2.2642,0.0,4.0,8.82781,6,11/13/2018 9:32:14 PM,CHA,28:10:23.431,00:49:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.27706,24.18646,2.28618,0.0,4.0,8.92014,6,11/13/2018 9:33:14 PM,CHA,28:11:23.433,00:50:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.19788,24.29162,2.30681,0.0,4.0,9.00676,6,11/13/2018 9:34:14 PM,CHA,28:12:23.432,00:51:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.11615,24.29162,2.32606,0.0,4.0,9.08762,6,11/13/2018 9:35:14 PM,CHA,28:13:23.432,00:52:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,1.02931,24.18646,2.34393,0.0,4.0,9.16265,6,11/13/2018 9:36:14 PM,CHA,28:14:23.430,00:53:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.94502,23.97615,2.36039,0.0,4.0,9.2318,6,11/13/2018 9:37:14 PM,CHA,28:15:23.433,00:54:00.004,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.86329,24.0813,2.37548,0.0,4.0,9.29515,6,11/13/2018 9:38:14 PM,CHA,28:16:23.430,00:55:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.78667,24.0813,2.38921,0.0,4.0,9.35285,6,11/13/2018 9:39:14 PM,CHA,28:17:23.430,00:56:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.71004,23.97615,2.40168,0.0,4.0,9.40521,6,11/13/2018 9:40:14 PM,CHA,28:18:23.428,00:56:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.64364,23.97615,2.41294,0.0,4.0,9.45249,6,11/13/2018 9:41:14 PM,CHA,28:19:23.431,00:58:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.57468,23.97615,2.42307,0.0,4.0,9.49502,6,11/13/2018 9:42:14 PM,CHA,28:20:23.432,00:59:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.51338,23.97615,2.43212,0.0,4.0,9.53304,6,11/13/2018 9:43:14 PM,CHA,28:21:23.432,01:00:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.45463,23.87099,2.44019,0.0,4.0,9.56692,6,11/13/2018 9:44:14 PM,CHA,28:22:23.432,01:01:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.4061,23.87099,2.44736,0.0,4.0,9.59706,6,11/13/2018 9:45:14 PM,CHA,28:23:23.428,01:01:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.36013,23.87099,2.45374,0.0,4.0,9.62383,6,11/13/2018 9:46:14 PM,CHA,28:24:23.430,01:03:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.32182,23.76583,2.45941,0.0,4.0,9.64767,6,11/13/2018 9:47:14 PM,CHA,28:25:23.431,01:04:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.28606,23.87099,2.46447,0.0,4.0,9.66892,6,11/13/2018 9:48:14 PM,CHA,28:26:23.432,01:05:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.25541,23.97615,2.46898,0.0,4.0,9.68785,6,11/13/2018 9:49:14 PM,CHA,28:27:23.429,01:06:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.22732,23.87099,2.47298,0.0,4.0,9.70466,6,11/13/2018 9:50:14 PM,CHA,28:28:23.431,01:07:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.20177,23.87099,2.47655,0.0,4.0,9.71964,6,11/13/2018 9:51:14 PM,CHA,28:29:23.432,01:08:00.003,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.18134,23.87099,2.47973,0.0,4.0,9.73302,6,11/13/2018 9:52:14 PM,CHA,28:30:23.430,01:09:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.16091,23.76583,2.48258,0.0,4.0,9.74497,6,11/13/2018 9:53:14 PM,CHA,28:31:23.430,01:10:00.001,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.14558,23.87099,2.48514,0.0,4.0,9.75573,6,11/13/2018 9:54:14 PM,CHA,28:32:23.428,01:10:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.13281,23.87099,2.48746,0.0,4.0,9.76546,6,11/13/2018 9:55:14 PM,CHA,28:33:23.431,01:12:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.12004,23.87099,2.48955,0.0,4.0,9.77425,6,11/13/2018 9:56:14 PM,CHA,28:34:23.429,01:13:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.10727,23.76583,2.49145,0.0,4.0,9.78223,6,11/13/2018 9:57:14 PM,CHA,28:35:23.431,01:14:00.002,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.09961,23.76583,2.49318,0.0,4.0,9.78947,6,11/13/2018 9:58:14 PM,CHA,28:36:23.428,01:14:59.999,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.08939,23.76583,2.49473,0.0,4.0,9.79601,6,11/13/2018 9:59:14 PM,CHA,28:37:23.429,01:16:00.000,0.0,NN_Char_Charge,
567_Charge6.csv,10.0,4.19979,0.08173,23.76583,2.49616,0.0,4.0,9.80198,6,11/13/2018 10:00:14 PM,CHA,28:38:23.433,01:17:00.004,0.0,NN_Char_Charge,
